product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
d2a1979b-4af2-41ca-aa66-38bdf0aa819d,aRnr8fqWqGac1cR5ZPYiDAA2wd3Nm5JBJOcOhGutvqBdN,97,445,2,9912,180,26,126
ad6709d4-2d98-4c7a-a3c9-1f147da29dc3,jF6vfqHTHzcihdp6oeCbD4F8CzjzZiyYBiPXtlmHnX3kP,68,458,9,8563,200,142,12
05ca0e8f-a309-498b-bdaf-59faa3c888f6,9ZFZCYlfOi9VJ4pybmAy0OF49M3Za2MRxlFgmF3YRquy8,55,59,1,15247,69,92,155
c1be19ee-11bd-4702-b595-03880c03bfb5,6Ee4xnl9VKLzAq2kQVxUL2AHERodmSpoMoDCaG50nm893,64,129,2,1659,189,80,193
7c167a06-c48b-4e46-9035-919b9d42e5ad,D5KGFGot5n1a9E6YwRGrQwtO7fdlKV4IMFvrvAKqVXNh9,94,425,6,8305,79,141,24
bf286f54-2615-40f7-9646-2dbbcd6fae36,W3cildofLWOmInnjYm4RZA3qX4LNmwEeJF7EcQmJFAGmR,35,285,3,7417,157,139,85
5b086270-0c65-4bb8-b4ec-2c90319c2497,zxOTqSZ5Y3kuwvdyi2YMBUyVgccesJdS4YZzZIzxbOiHu,53,323,5,5144,48,43,21
9bc4f3cc-869b-4bfd-8e38-e208cbe6b58e,q2iiJmXQaXzNTsqmfAnN8BET9INWEFHssiUTbwQRqflvY,29,57,1,13473,36,172,138
09db135f-d13c-4075-b836-f53b341bf349,3abXhsBbaQGm856R9vhCDbbU1UzBAtaMOzNUPtIIafgQ6,6,305,9,19144,148,59,81
5f5c438c-9141-4cec-9f47-af5d4c5e3410,TCgJvQeQRYLOC9OA255zwOoFu5UbPK1l3pnIobIDLFZdP,45,359,2,16956,57,37,170
d5560234-f8bb-4194-ae46-49d973b7e0b7,Qb5nALpIrdPwzyTGyQiJzcXGKgVC38phwpIc4eThX66Ut,91,195,3,8609,184,110,74
98569730-a144-499a-8ca6-f71c81d390a3,SlZ0FWsXwfwCY2m0FeITs4Vavn8E8jID8pdbXbdtGk51Y,10,417,1,8815,40,92,180
02108957-669e-4957-bacc-2b941691c9ba,UEyyGr295LCK9PmS7cXPHbAt9qmWfQNMEqr4kJWNVsUJw,56,491,2,8390,191,36,99
2b4ba816-39b2-4572-84bf-c657062b537e,alALgaUE5zGfnah4dijzPDp0fliTMXwY3dwqJvfNbZtvN,89,415,6,13200,190,81,108
7fb4be96-66a1-479d-a80a-d7ea3da48f60,0Pk1NGkt3bNrpSrPQ6NVS7sGzn0Q9iMkhsSc7P0sBssQH,5,61,8,795,192,71,132
4a0d237f-ea98-49a0-861a-7e4e25b713cb,ieRc5TE52oAPoQH7bSDrybsdGcflZxIIIupty4oalUsBh,85,494,3,16940,162,124,68
bc1930c9-a887-4652-b8e2-dfb4dbca7035,5JkIj7pKiazdZCYLBtNHug3Sqs4LrCK8V5ibehUvahR1E,19,463,10,17171,134,18,59
f05975ac-5d7a-4cf5-b66b-58b0fe5f23df,KsCi5eyXo53nEhEVatFQLl4oq5mwVRxLZmIFOJdqQGMKG,95,428,6,10014,188,34,101
4d04272a-1d45-4c0e-af63-4ff0d00b7d6d,1ysFF3AbFQpN4Q8h8llZ1xCUtJPcpCoZCRiyfjek1aneM,14,163,1,3068,76,90,34
8d0ddb9b-41f1-4112-8715-734041cc01f6,fTJKcNCkB1v1kg65VSQKK9qt6PsrusHDmmocFBDjcTqdA,8,399,5,14120,176,190,171
3406d0ba-2322-4355-9b57-f2e57781befb,OXahWIDoqwH5DQ2C9r8ABiEUgNqYwJSxQF0yPIDCHzMYS,68,283,5,554,45,57,18
af0ecd1c-14e4-4dbd-9975-e4cf08704c88,VTg2EiJzwtNuQQcgA5Zss0w4Ejr95MolYL9E9JJpW2vby,35,320,7,10704,74,128,74
c5539ce4-d158-4383-8e20-ea299099f4c2,oiZBS7SJw8WYaWTB2JSLtM9wnFTzoWf1itTwliJzGDHff,65,168,8,6509,72,160,180
9fd24050-5465-40b0-bf9f-4b6beab80b83,IJOS0fIXmlFdgUps815nRSWPYCqRwMvQBh3I92Bfjf4FO,15,258,6,16374,19,75,111
8fc165c8-4356-491f-8dd6-0bbf9d2d97b6,YMRbIicobVRrdpq54Eu8MiNRFY9mb5OAux71GjO7EG6bl,74,40,9,2496,37,130,86
fa44d2cd-cb88-4b7e-8b8e-b50231aed6c7,qjjmFhhBNtWX1iWlLqbHfGjZkD4BYAOfhhskmV4cwBAj2,43,396,3,2053,142,127,115
d4687fc1-1a16-4579-a2b6-35084dc529cd,IfV3dT4SWg2fWegLMQ4GjgQ6u7JszbIhFqyHfmlFAGgjy,59,216,7,2294,61,29,13
06b71634-0710-4496-aad0-cdc9bdd86f8a,znQtShunMIvtCKyANa4bhp8snIJJbqSqYm26a9jjYpfQ3,12,183,7,11445,68,37,127
60e8e4be-60f4-4911-b59e-9347d38c5ec2,dphRmPguDp4bxqf47Ry87KO7YgcjYoww0oTJkWWbc5ar9,100,253,2,9547,10,64,76
90d77fb4-9415-483c-8ca3-c88a1b2e719f,uV7nvxPP6qguvWwqT0lDLKyrpvuJndYm1AKv8d8omORu4,62,306,3,2440,116,12,106
6e812ed2-e9af-4fe9-9b29-2fc45e894e89,0jpdFNDELok41mrQg4hRXrvZazkmX7rXfr5GOtZP1rq19,74,206,10,17295,185,117,113
d0965c40-9177-4f23-920f-b9caa762a062,VihlKkUigyLmrdvMiCdNCn2YbDDLOtPTPuQl6xwAH3VFl,98,308,9,14211,14,131,23
032d266d-3919-45ff-8340-c17f3f46082c,kcGKO697nKRLL6jPjZtp2rJXdI2c5qsDJUVyoT95ath9n,56,374,1,4348,142,116,56
87e4aca7-89be-4fbb-b861-7597066d2491,qSwIp487RnGPXK20m3XWifElowQUg8aR5OEUao0bezyu1,39,190,8,2224,37,64,198
06df8787-445f-42ab-8b61-46e18e151e06,CenzroswkCWvIzwKyL2BHIgNrDYtxRKhMUpPiJ37LNHAh,71,351,10,18306,119,190,41
727df87d-247d-4038-915d-e72bb6b5405d,qV5M6yj4CcempkchC5iccfablSq6ssoPtKoN6DGV9iWNk,75,449,6,5306,142,132,79
fe9d79b4-4ce2-48ad-b971-34f90045f7c2,YKxsZsXKnBB9Y08JVxxNIiiTadgE0pV8JilWML9nanYrx,72,92,3,13314,148,125,114
9ccc83bb-5af0-4b5e-9687-c9dff86b438d,3olCDOO1B2k0DJv4jvGnkGyOaz0OCthaE1zyZ4mhFXYjb,11,51,3,13347,63,96,13
a22a37f6-9df6-42ea-877a-a77813d344e0,xWZGLYNlbIkwrv5BzzmK84MJQAqEpJLDy05WksrFcxRUM,36,97,10,4633,129,179,75
2c523303-0008-4887-9191-672ce723e36b,Ob2iuyDrv4Nu2SekstcKIrbX72dFs1efm4uQGpviCQWCU,82,445,3,11714,97,114,163
9129f444-da54-474d-9222-af86e67dbe58,29NHtz9ujc4r8cYXPmLwWvTbc4sZ0nlq3Q3B7jmmBlvb3,71,310,10,17207,153,117,129
b2107513-bd16-423b-a9b0-82b2c8785f36,tCQnXtxCZ5mj4KM0fjjLTaC4Y7VtNXLX0IEeHnqO4ZDWS,40,408,6,1484,108,148,20
274be365-1afb-4be1-be8d-b42f9e38d394,Q9n0IqUYGDaRDT1xrWEbdP6jy5vJqZmMz572ezfUzZTzw,33,346,1,15386,59,150,35
88cecc29-c822-488b-be68-188c6f4ce9d2,9XMC9pandJs8fpy3JLXX7CYu7iQqydOuU1OBzzEh3S7GG,82,303,7,15995,177,135,157
e0e176b7-c4c9-42d6-97ee-bc66a72dfef8,AU8kfEC2Hcn5mJqZ6NEW1SufAT2WmbLI0GbJq9tIDphJn,89,376,5,5098,151,136,86
addce442-fdb9-4c2f-afc8-2bbc50ef6b87,eFnZbRj4ShcbnCB1BCfQEQyaJVv6AgwR6FXLyUXCJSIkV,84,217,9,18618,27,126,26
28370a03-d1cc-4d94-a937-c8961b431649,yvFRpBtLliMl1lnfD36aTVRGwF0VYv3P3kssLA1eLt6Gg,20,148,10,9425,85,122,138
8e11991b-2906-472f-93ce-400ff8d57d00,22Wo6laL8Mg1CbNslivXBMJUZihYvb6Umcyhiv80Eyi86,25,210,5,19810,157,123,42
f8eaceaa-5856-47c3-9adc-5ffdfaabfb78,vdK8d5tmbBFxAR9A17RcbVJh8kXnvXInGrDaZnqUYLJxE,67,66,10,17429,158,123,141
2a606345-1d2b-473c-b664-6ac879734049,Ohy1qRocmliauf9Vfab1B18LUZJ7TFJroM9rm9P99xGRY,12,484,10,7067,137,33,87
9c13ff10-c000-43d0-970e-91f98c5dec3b,8SkT8IpkwKFNZB7zNqnr2sJBKrR7ub70UG2Wx13jaZZ6z,90,300,5,2749,116,52,21
7b766684-769b-4031-9cf4-7f08360a1246,hKv4nyWDmNrdDQyU4EBeeyDRElOqHQ2zH75yACS7LYc5V,40,184,7,18679,49,63,184
0ddc5222-9e67-4ea6-bf38-3a2f874765b8,Lew5RXzRK3jPb88M7F86lug1atgcmfem5nG1CzVrC4hZs,68,174,9,821,58,198,184
b1a34d2a-299c-4df7-8fb8-bb6cc91e0722,XKzLFuK56oyjy0Ks5bTHPVQ5cSeZMNCyBy4FWp9X02xY1,39,285,6,18932,173,137,134
e0bffffe-b177-4f05-9f02-14731bce2bbe,Z8AdvnbJHYiE0kjljrDmX9SwBI47tKwGn0Us7OqfhdMry,44,388,7,4204,78,104,59
61066514-9b4e-4166-ace8-c95af3214759,XOSW2YVBvsmAdBWVDNAwUNkDZSBueUhBkflzDm9ankZNd,17,362,3,17953,61,70,139
fb58d458-54bc-4e33-8fc4-8b76a4613f10,lPdBBsHcwh5LlMIwNhgS8O5sEA55Q9fKNB1fsL2LakVxR,29,218,5,4865,22,92,31
7e3257a8-c902-463a-bba2-170c5e77617a,o9V5hDrBMpDhvMFQIBS9AP5H4mPtBmn6i0MWN19L55f6d,27,310,7,17370,180,25,33
b3a34efc-c73e-4bee-8fb1-e51dfb2ce3b6,ioJRHkN1lOjQIFDd2m7Zmd2Htzam49fhxWBnZnX0lzFVS,24,303,5,4187,80,87,21
b925528d-7f69-4260-b66f-17147d2fcd48,Bn3XIsoGCP3N85HnTG24oIg7NsrB09Tglecyz6MtwZyQT,31,195,7,17783,172,84,168
d2df0f84-fa96-43a5-a4b7-b82b7a260cbd,Z5wlILuGbomzDsFtJ4Pb7leNsjVAEbkbIazNjg4xoifD1,95,372,8,18987,73,161,45
5c2c17f2-ded3-4c32-9f16-adb4656045f6,yK663isXjm9U9VXZEjh2l7eu42uVfYobIYh3FUeWt9bqI,71,152,2,7620,59,95,36
bcb1de1d-02b5-4d74-bcc6-b266c3952573,PQnBWyRCXlAqkLjBwX9r88zwU5JXI8GJHicjTv4um38jz,6,445,5,4726,45,150,58
57149778-3589-4e00-b223-5eddc549228c,s8hpTpPL3k58NUiTkuISF3hNl53UWmjQXDjDo7vYsu7yQ,18,82,9,12463,100,15,97
c7b5e039-427d-4373-89d3-ceb340c137f4,xQslOO9b8u05Gi3yuT4UR1210WsI4pN2mGf0oZwy943av,33,322,10,17187,46,190,38
b7f5ee06-c691-4528-8b7c-531715a91674,9Z7QbGXLMuBzRv0Arya1dbVtj0zaQdTl6gAyfU3RWa7kp,13,429,6,13328,44,188,169
356c3739-b38c-4a5d-bd1a-4de294dc964d,HrlVqMRvrVRltPOPHOWeNw51HARdWbTtVEmBp3RqZiYyW,10,375,7,13911,33,121,116
1e636bbb-1771-4f79-9d0a-29f4770c03aa,Ul3esLTavy14SmAP7fCtDNmLRAXIOQgd5aGgWd7FKdfsJ,22,124,7,1044,187,198,121
8984f2e5-aa18-49b4-89b4-4a218056c032,EX8zTksN3A5sHM3VSOLatKWw7HKXTtVB76gNRG2cTzyf3,76,385,4,17015,114,33,179
ccd588b0-a275-4a65-b485-f245e056d5bc,vq2yf5soCr0LDGNGoUV2JpZQ7qoGykG6v4LgYrQMG4OuQ,67,355,4,8056,25,183,174
090cd04a-c055-4bcc-a33e-9ffaa25f0ffb,N7ctNbCcPt71kqN6tnbqk5wHfkxBVT5q0FjPX5684fzhr,49,378,3,15287,86,171,154
b99e7e0e-2be5-4eb7-971d-572ab73317c0,dvZyshQmG12rYb1t2rUTtO39IkHzrJJYc0Lp8Oqh6mKgP,96,482,1,12861,115,55,49
df70342a-3852-4874-aa16-21704206b7bb,FoB5cSyknQL4NPjRgizElkroVsotElNdQNZhhLHvIeNxp,31,484,7,4363,131,20,54
c528dadf-8abe-4438-8e76-5ecd62dde2ad,yG5X637o3n9XZ1gJ51bF2DtRhJ2NDSO5IFa28ISthrHm9,45,395,6,9347,155,137,61
08581d07-f953-40ff-9033-4b23b1fe9ea8,enSlOn6LxPvGNy3woppiAnT862m4grMBu5PDAkArTQCxD,84,188,2,9734,164,88,15
b5fc4ae3-db55-4079-9a21-392eec103f21,X6gjzMv5MpW4hEup6D2FGBDLATpzWFUIMATNpE7hs5qyF,65,201,7,14397,137,71,131
915d62db-247f-4a71-aaca-33f9a8bba645,5VMrBKJ0Ghwuun0MLZ3zBEFvZei0OmZWaekAQVc6hGBTS,67,442,3,9871,198,131,130
7d417b90-c967-4e72-98c8-908f13d3ca5a,VdiRR9M8tlQV7KqUfRb9w7jXbkv0OTORXCIdFAFK0c9iI,50,178,3,18937,172,131,162
63c8fb3d-7021-4da3-81ca-aed01acbe8b5,78vcySHXbiaSm8WNqlzCcIqyDbOUxzYBNTqgCFoT8Ck44,77,369,6,1829,76,13,144
06e1cdad-eb58-4bc4-9241-e9c6bd2f250e,1U0bPkLZrzkR8GCuErbXdMoqmQOSGFVTknd7Uk65oY0e9,39,489,2,12920,132,17,53
fe1b9b29-f001-4d8b-b65d-1e9676c6196f,rmECRk31tE7CvoC5qTvE1uHTjgY7qmduRUD6Zo6ZCbSp0,48,275,9,1692,129,79,125
26f85878-160a-4760-bd82-0e46f9a2a192,pDOvv1z4WKb24TPanTSaMeWLQXUqwox6zulxvdpaUo5LO,51,390,1,14438,111,118,111
6aeb8efa-8ea0-465b-9e40-2488f827eee7,4hktnmkDOPmamA4L2fpaUSdX8YZWqZoolo0zP2XdzTJor,22,385,6,15485,57,93,27
25cd27cf-0769-418b-ac0d-4d00af5fcff2,yhIlO1MT7cmjogJFzL4akorKN0JlfbHvVLBnkV9EQOhdJ,19,474,9,16858,169,76,157
18ee021a-eb92-423f-b767-a4be8ee15182,HwW2CUr85w4lTg04kKG4DcPGqbh3SucbIpBGuR8SRA5sM,55,496,7,13327,37,103,161
d6e407a5-46c8-47fa-b459-663b9be9abc9,KecOqbX6u11GT9piMQ4W8mMP3dk6yFhSZMsBj9KC09gKx,7,407,2,11809,138,130,39
49bae658-ed4f-4672-b709-8a880960b186,CZS2fOFMvEJU222XcIgYJxdfjwQKkmr68B6xjjUGI3oEe,73,163,6,12049,177,40,161
7f71cffb-cf56-4ff4-838a-f8e33033990f,L2Uq0dYz4HuSWyA6VTVmjJVyeVwdZkBGHN6re0TOo4Km0,99,454,7,12816,73,196,72
9e33d1f2-43d6-4991-8b97-9983a5c732b7,RYTTsfhi8rXNGbcoqJX7U8XIItTBZc5ZhTXCC0E5Od1bH,85,350,3,6406,96,131,119
7a9c4f4d-83db-4cb2-8045-72171888cc69,C7GEFEOvCCMtCBQ079AyVzXQVfQCnpSfbZK4l2heiFFnV,76,255,7,1530,142,137,194
d6d4421e-a378-4930-ab79-8cb70e8fe4c7,7wQ5ObbvRdeYBtg5Cwvjr3n7wnB63s08XB8c0UeezcRca,73,173,10,7175,106,158,48
43109ef4-0b79-4549-901c-a9b82b922e7e,sZRY1iy7XGeBG0YuDmVH8lirAlThjppoLCJ5A8CG0tQyT,67,123,7,7967,149,81,112
b4a2a0f4-34b8-41f9-961e-901ecd20b616,0uRyR0HrpcDTCcsJSlUgEQ1AXO26jj3UNfx7jekGSKqzh,51,151,7,11445,27,115,139
658f59c7-c5c5-4971-b885-7129f05af103,nfqoqPUZqMdRmFR9NtDDvGSL9Uq4dFceXHDZw8d6M83EV,79,421,10,5417,10,11,102
6306a2eb-4348-4717-bb34-fc102cd1ae76,qkC46s9gFtE2SHmJciJkLKwZoP7MHZN5rjuUDfIh5Ps9Q,16,271,9,5524,93,97,70
63351adb-75c6-45c5-aae3-b067cf599a70,Y32513MONADqeYYMKsE5dBiGfdZnrNH99ZGMTkK5VyRYW,82,394,3,4607,57,176,139
afddafbe-0dba-40d8-a13a-78ef68fcbfc0,cILedU53McLchAc01JPaCT6vVlXVaycm93aFiWOQswg4B,8,233,3,7323,169,156,156
718a0762-13cc-4a06-ae95-08063e8a9a42,DPNAHCYF5bsNwQ8QjCMjwAtbdtWga6dQCLbRKBoOm8AkE,26,87,1,6307,88,78,115
a2230acd-9f3d-42b8-8ce4-73bd8b912242,YMvdtS8j33jqWiHXd4VQFrZU5QphAk7BuU77Ca339Intt,98,400,7,4796,121,27,142
f12a975f-d6d6-47f8-ab51-7aae4b485f23,fnZGFUZLJdRLrRLjE7JJNCkH0bROhj1ax6EqcsCPmbsjr,17,268,3,17624,63,175,97
2378431c-1b63-4b88-b55f-7ed66be0c9a3,fjEMTQWBifxOG70WHEQWAiUp9tt3qZDuj2rgg1hYJ0qt8,15,472,9,3145,151,132,34
bf76bc6c-540c-4b94-b1be-302869fa7886,pC31UVGsavoTPe2TuFB8vRWFJp30xxWhXMeHU4pPGKyEB,25,245,1,16331,180,198,104
4d45eb1f-469f-420c-8742-4871a1268b70,IOMKHed7LOodhHVICV6s6wo7Rsl1wTBeLetCvbjtCMGIz,41,130,1,2161,57,196,165
31239eae-b26e-4d5c-b4c7-23b443dfb6c6,PU67farnw3T069DWVLsLtznkTeWhpfcFz4Spcs46PSHml,59,373,7,5458,154,90,122
97e3e7ad-e47b-46a0-81b6-50fe0e8da927,YU3rWXHrniA7PmkkZN6lMtFZFeRCGtIFVBN6S58AKikFQ,22,152,5,11547,125,166,161
39c10f9d-ad76-4145-a656-85b8455b6de6,7YZKsQIGS2u0JnSBezy7mbWbfBn5MIgeommUJGjHqlrXl,74,157,6,19707,141,98,49
db9b6006-a2d8-4e26-877c-1bccb143f739,hEH7N1NvWKkgYuLEIAo5FP67jQvOQUIjYQIH7ZyLpJGqG,51,451,7,8790,94,53,115
f5506e93-ccb9-448d-99f8-efe564e46d06,R2YdYXKUDDlwVbyyyuHvOfy6QP3Hxck6CW4HwGJAD96yY,72,371,3,10311,196,121,124
b32fdf2c-9619-421e-8701-007b45506c41,QZI5IeTVMTrPFCDit8LhlOWJndac2f9axrF6tQ3C2MVIT,72,191,9,18556,91,31,62
7c48b8b1-5f26-43dc-9224-4aa8935bf54f,8Am8e1W9B5BanbOns3NlAdV6L3teQkStrkgwuVaB8J0Fn,64,31,6,352,39,19,177
22fc7aa7-2bed-407c-8954-bee045ad9a02,WT3YAVL9EYlsygYIKSwSjv0ZkqfD7KtVB18NEWmovAp0E,65,131,4,17368,172,114,193
4ae846db-0139-4c08-9fde-522b74b72d5e,vSTCjXgEJzkV5propXNXtv5e4ZcIFRt7vUylVPsSqUIE0,60,369,7,12584,154,47,196
5b799f70-5581-477c-b87d-40f23847da00,W5hXTZMFR7mQ3m5X03zmRPPtOqb3RNP9RyRsI6HyWKqvp,12,215,5,10536,153,110,80
ed7018ac-fef8-417a-bd3f-485ca40ff7ff,0Y6KL9SIxjfJRxK7HaphxOUXGyIRxrmx0Jlo21yIxcynZ,72,462,1,3622,123,28,166
84d385f9-eee4-4504-ac50-533bd33f2f40,VbSMdovqeCWK4XEVMpM7Sbtbb7zRfGnRIjyZpgPcDTTyJ,81,229,6,17995,126,160,85
01ebfc2d-e486-44b7-8146-295b244d1f96,z3q4PrXm3uTFffcJmy8fyOnDTl1pPjOODwekAeFTQ2Xkf,92,466,10,5169,182,130,93
8da8d587-ddaf-4f8e-a192-0e0922088cb7,7oPxvQpxBEN2qfnpy89yWkebBTD8qii7HKsgrCmmmnLrY,85,23,5,6752,75,152,117
03738873-74f3-4987-afb4-af7aa9606964,HIhqqFZrdtmUsdYq8CIUx6fnA8AAgMN5nd6Jm457QDZZt,32,303,10,19464,186,198,122
412681c8-f953-492b-b2f0-6cda1d6501f6,EuwmOpn65Ny1ckB8hyVls8eWcnJERNfT5kykheZdKrxEi,28,29,4,5535,154,169,125
018b3be6-2134-46af-ad80-1e0716533c66,174lMgjFRD6DejkEKLYCHkbEvzkehyjydC15hxlwkVQfh,96,484,1,5419,64,37,192
ad044656-8701-4362-bc87-413f047f0f65,HfTicklTw3rIwofzsWm5tj3F5au7fOjfT0CTsK3WqW8SG,17,330,6,11120,42,88,77
6bf9baa9-6b5a-4604-975a-0c34e01b3ec8,I6qBPKFBlSYcGSy25QwxaDpfvUHQ20Qe5yi4m0kQh88ui,63,452,6,9267,160,132,158
153d7eb4-32eb-42e7-9623-d9dd226629f5,XKC3pykJKqJZb4rqfrw1G5jSwlksV1gi7EfutvzRYs1eL,48,482,10,19927,195,185,153
e5b05317-800d-4ddb-a1d3-21cb633be4f4,kgwKWfvxp0YZbA6O5H4UCDxapFSOitbuVQfnQdkmyBEc0,22,148,9,168,58,19,20
d7fa1ceb-4c3a-42ba-9638-82e25cd98908,qE02MfIf2Jb5fGdyDVS2e1Qowu65GssAIgKK4k1sV41A2,33,300,10,6496,19,152,148
02c738b2-d1fc-4fb9-ba76-8daf148b4dd6,ACXsTGAFx9ZltLuW6g3DlcW0ZiO0YwAmX1nnn5rKrMM2F,93,72,1,12044,149,173,11
13f455ee-9f7f-4507-b190-951f8c982c04,kUWx5YYp4nxYbD6FQITryHRdYNZQLBdKjQFR1sJ4k07fi,19,498,2,5865,86,122,109
ed3efede-ec68-450c-9fe2-6ed40e9bf9d0,qtxokSfB0MRnKjvcDWA1nMdmTYtxh8k0AvixPfeWBJKSH,87,310,1,14840,172,140,190
742e1c03-9147-41e0-8e8d-7cd3650c9a94,kfiatUwSRvXBn3K0Occuz4CjFczeciYfVDDHkQlHmZXVZ,62,317,3,4554,108,27,170
d5d92086-dd12-413a-b528-c578453aff8f,bgDbsq8GIuAM50wh7cc26pLr0zdJjVs91qOsPjxgvjmmn,79,305,1,13713,169,54,126
4d67ebee-707c-4100-b286-849956073100,JfleYZr1BndDVQkLuz5ZtSt7ppxb0gapzVte2iiIXqSPo,85,223,7,6044,13,14,198
6d2bae7e-93a9-4728-85e5-e2716060e736,axnvdpUm0wxwdTUkXPib75jYnGWoeJgatjeU4iW0rN20t,82,111,4,9374,161,199,58
e6fbf5b9-f777-455e-9367-7442ac0e17b9,ir4UKOeRXL7XjQ9iLrfRyLUiiTfHqNTtZP1Rbehrjj2aL,18,238,10,4223,92,66,41
ae7c858d-dc89-456a-9393-e1ef3bea43ce,N80A1dPXZ9Jx7vO6VVr1KckmnWEXpJXVVfvzoVqUEAtNc,78,433,1,509,150,39,165
a4df1346-e831-4b25-aabe-6ad5b41e6923,8HYKdzlQU3zb5NtQEFi0AWNpUCxSWaFPMcZkGHKXHtw0v,43,459,8,2058,106,94,39
c34a1a7c-64f4-4192-a006-6343feea473b,tsqLh3iRlIIhdQXcSL713nrRoWNunI5AG1goW8q4KrL41,98,401,2,5265,26,70,27
8535ec29-d1fa-4c82-ac48-b64f369f60fd,rVtkesujOZf55nf3T5LaqgUrg98auQ8R8mm2zhGpxN70q,45,148,5,368,147,28,141
dbbe2dce-e19e-491d-b746-68fd9b38d6ec,Du20InhpOv6T46BpEj0XQCouVzkzKD6OyXcW815xglNKY,21,464,5,6936,179,54,44
05e06e35-33f9-436c-b481-eb80c2ff7469,sgJkUJQcUGc2nTurQP0d4wWpfoBE8GUR7a5oQh9L1rc5L,99,31,3,18424,155,112,45
6929f167-3855-44d8-926b-5a323d9e637b,HYBdcoATDfXMY8NviOG19kcIny37Pm5DhyUetSSwg6O9K,88,385,7,799,98,128,154
6c206370-c32a-414d-bca4-35e7a92b2e37,wXVs7qHOkY8cksTB5WrREOVgWRhLeM3ots1fMdvEf8Oq9,15,376,8,19246,11,28,148
90308f7f-8260-4f65-8a1a-94b012c491d5,NEoqkpWLT7XNhYm1B6AWyVMMOIg8qTNF8aiaAMZtgYAJk,66,318,7,13068,144,69,101
3466f868-801f-4de2-ab79-32db5dccbf06,gTx9zApbUKzVhCprNtAGDE1UoOOmvqdotqMJ0nPSbVJCs,62,133,8,11766,151,59,102
a2f36206-3b3f-487c-aba3-b90551a33308,9H749BiIKenBTbSKKDtGJf5HapjXtUMBax1aN4DMr4WqD,7,252,4,10694,153,125,15
12c85a59-c4ed-4df5-b277-45ca66352ded,XYaSMdOV5P1rzwCrpQl093Bue03W4dbxkSlvEjBAef2IC,17,24,7,3801,101,32,197
9c6b385e-c984-4357-924c-73bd8faab11d,KRX9IGRHxBq7BF75Z9tObYrqhiZfxBCwf4aUHXT34YRpv,29,183,9,3833,86,128,120
af7b88b0-23f1-4433-9324-6c68387fc5c1,DHO2viqvv8ADwUfswxLzQvB2lyWwX7NGrNfWTk2do0ytR,43,487,7,6669,51,185,109
6c5c8b89-2e8c-4ed9-a412-08e7d86e4f39,z783uFYweQ5LCsUKBM8wVcMamudow6jmuy7HFEF07iwSf,93,233,5,12585,66,140,150
bf340395-e879-43ca-b363-428f7e0943a5,rbkJk4QbIvliQGJfMY9xw2dVn3jDT9oatxhJF67zcuJwl,89,357,9,354,200,168,159
09ba1c55-bb75-4594-8a29-db13938fca11,pMGSqwkbKod5d1kse8WDzdjR6ALlAUCz65p08OR3LR9Ic,33,139,5,485,193,20,90
7445a403-cb5d-40a7-a068-cdfd2e7451d6,zJw43Z3X3uOpBEL0CYwb2eiTIKDkBzp2tyj3Xtf7IEh4Z,10,457,1,5340,156,130,64
e16ab962-84fb-487e-b31a-c8c6e379edf8,hkfImO0oB1xZk9Fnxxme3QxwPMRLWUH1pLNI0T26KieY2,80,348,5,14012,124,170,114
00d5aecb-99b6-48b4-8979-19fed593a700,M8gIm1Ok9Mp87UpYB1xshsZNcKrf99bZqOvDtRL4tl9uj,7,272,2,2898,12,200,193
c281b70d-044a-461a-9a15-92f6d46b0d84,kda8YBR5EiHZMXPjKy6nYP2W1z5zXlIatOWzxlD3lrhOI,30,334,8,10886,168,127,79
61020c15-4792-4df9-b582-ee87a2ce31bb,z5ikSLhNYum9cT7JCEXfyfm1OfYH7EtS1S4TsYppOlDi0,35,144,3,663,105,169,47
9598bee2-3869-4214-9bd7-3e0d4445fac0,LoEgo54dOtItl5BBMCWGeNUANujbGtW3SsfiiHEnam8yM,38,235,8,6742,51,198,69
30bca9ef-ff6f-4d54-b60c-ab768825f197,whbQ9oi19A7EgwncptfOf1yR52CpkV5YDaRL627Obk1tc,19,202,2,18396,30,179,200
35b98464-8b69-49a8-aebd-5df5405c80d3,pbD8lKpWgvJAuC78NBTJLuRx4y0HVDWuaZsH5yNJZgYWo,70,472,10,14239,114,136,125
f28bd90e-7c9a-40c1-b660-a086fd4ca32e,yOB9d6LD9UnLY9QnD5l8GxljHW78vlMt29m5g6lEcozqp,79,83,7,15068,38,110,175
4fa4a216-e7ed-4058-a91b-32ace3dfc3fc,Df0h3ra7ylnImPVobItD4HEb21RZKBCjKa4kceNcDmH4Q,25,146,8,2552,19,135,47
74a83471-35e1-416e-96e7-108e0cca5e2b,PvdBO4wXqElCQipUjh6hOY9O7hvItBb1ei4GbxeCCwTKR,45,113,9,11180,35,182,52
50887998-d91c-439a-93b5-995048105215,SpSY1Cf3U12StbbkkUMpJZy2NYuMT7XawcKb0wCRvkg5v,8,476,1,11101,119,29,27
eeb7da94-2e75-4853-acba-994ac8d0b1e2,HHGVbciEWoJtSOgBrUr9OZ0idix56yk7inDoHgPFJw1qq,13,132,9,17993,116,184,53
